ZIP (character),State,Primary eGRID Subregion,Subregion annual CO2e output emission rate (lb/MWh),ZIP5,rate_lb_per_mwh,norm_factor_vs_us_mean
34788,FL,FRCC,816.893,34788,816.893,0.9871580143078114
34789,FL,FRCC,816.893,34789,816.893,0.9871580143078114
34797,FL,FRCC,816.893,34797,816.893,0.9871580143078114
34945,FL,FRCC,816.893,34945,816.893,0.9871580143078114
34946,FL,FRCC,816.893,34946,816.893,0.9871580143078114
34947,FL,FRCC,816.893,34947,816.893,0.9871580143078114
34948,FL,FRCC,816.893,34948,816.893,0.9871580143078114
34949,FL,FRCC,816.893,34949,816.893,0.9871580143078114
34950,FL,FRCC,816.893,34950,816.893,0.9871580143078114
34951,FL,FRCC,816.893,34951,816.893,0.9871580143078114
34952,FL,FRCC,816.893,34952,816.893,0.9871580143078114
34953,FL,FRCC,816.893,34953,816.893,0.9871580143078114
34954,FL,FRCC,816.893,34954,816.893,0.9871580143078114
34956,FL,FRCC,816.893,34956,816.893,0.9871580143078114
34957,FL,FRCC,816.893,34957,816.893,0.9871580143078114
34958,FL,FRCC,816.893,34958,816.893,0.9871580143078114
34972,FL,FRCC,816.893,34972,816.893,0.9871580143078114
34973,FL,FRCC,816.893,34973,816.893,0.9871580143078114
34974,FL,FRCC,816.893,34974,816.893,0.9871580143078114
34979,FL,FRCC,816.893,34979,816.893,0.9871580143078114
34981,FL,FRCC,816.893,34981,816.893,0.9871580143078114
34982,FL,FRCC,816.893,34982,816.893,0.9871580143078114
34983,FL,FRCC,816.893,34983,816.893,0.9871580143078114
34984,FL,FRCC,816.893,34984,816.893,0.9871580143078114
34985,FL,FRCC,816.893,34985,816.893,0.9871580143078114
34986,FL,FRCC,816.893,34986,816.893,0.9871580143078114
34987,FL,FRCC,816.893,34987,816.893,0.9871580143078114
34988,FL,FRCC,816.893,34988,816.893,0.9871580143078114
34990,FL,FRCC,816.893,34990,816.893,0.9871580143078114
34991,FL,FRCC,816.893,34991,816.893,0.9871580143078114
34992,FL,FRCC,816.893,34992,816.893,0.9871580143078114
34994,FL,FRCC,816.893,34994,816.893,0.9871580143078114
34995,FL,FRCC,816.893,34995,816.893,0.9871580143078114
34996,FL,FRCC,816.893,34996,816.893,0.9871580143078114
34997,FL,FRCC,816.893,34997,816.893,0.9871580143078114
35004,AL,SRSO,897.659,35004,897.659,1.0847580723124517
35005,AL,SRSO,897.659,35005,897.659,1.0847580723124517
35006,AL,SRSO,897.659,35006,897.659,1.0847580723124517
35007,AL,SRSO,897.659,35007,897.659,1.0847580723124517
35010,AL,SRSO,897.659,35010,897.659,1.0847580723124517
35011,AL,SRSO,897.659,35011,897.659,1.0847580723124517
35013,AL,SRSO,897.659,35013,897.659,1.0847580723124517
35014,AL,SRSO,897.659,35014,897.659,1.0847580723124517
35015,AL,SRSO,897.659,35015,897.659,1.0847580723124517
35016,AL,SRSO,897.659,35016,897.659,1.0847580723124517
35019,AL,SRSO,897.659,35019,897.659,1.0847580723124517
35020,AL,SRSO,897.659,35020,897.659,1.0847580723124517
35021,AL,SRTV,938.625,35021,938.625,1.1342626160092808
35022,AL,SRSO,897.659,35022,897.659,1.0847580723124517
35023,AL,SRSO,897.659,35023,897.659,1.0847580723124517
35031,AL,SRSO,897.659,35031,897.659,1.0847580723124517
35032,AL,SRSO,897.659,35032,897.659,1.0847580723124517
35033,AL,SRSO,897.659,35033,897.659,1.0847580723124517
35034,AL,SRSO,897.659,35034,897.659,1.0847580723124517
35035,AL,SRSO,897.659,35035,897.659,1.0847580723124517
35036,AL,SRSO,897.659,35036,897.659,1.0847580723124517
35038,AL,SRSO,897.659,35038,897.659,1.0847580723124517
35040,AL,SRSO,897.659,35040,897.659,1.0847580723124517
35041,AL,SRSO,897.659,35041,897.659,1.0847580723124517
35042,AL,SRSO,897.659,35042,897.659,1.0847580723124517
35043,AL,SRSO,897.659,35043,897.659,1.0847580723124517
35044,AL,SRSO,897.659,35044,897.659,1.0847580723124517
35045,AL,SRSO,897.659,35045,897.659,1.0847580723124517
35046,AL,SRSO,897.659,35046,897.659,1.0847580723124517
35048,AL,SRSO,897.659,35048,897.659,1.0847580723124517
35049,AL,SRSO,897.659,35049,897.659,1.0847580723124517
35051,AL,SRSO,897.659,35051,897.659,1.0847580723124517
35052,AL,SRSO,897.659,35052,897.659,1.0847580723124517
35053,AL,SRSO,897.659,35053,897.659,1.0847580723124517
35054,AL,SRSO,897.659,35054,897.659,1.0847580723124517
35055,AL,SRSO,897.659,35055,897.659,1.0847580723124517
35056,AL,SRTV,938.625,35056,938.625,1.1342626160092808
35057,AL,SRTV,938.625,35057,938.625,1.1342626160092808
35058,AL,SRSO,897.659,35058,897.659,1.0847580723124517
35060,AL,SRSO,897.659,35060,897.659,1.0847580723124517
35061,AL,SRSO,897.659,35061,897.659,1.0847580723124517
35062,AL,SRSO,897.659,35062,897.659,1.0847580723124517
35063,AL,SRSO,897.659,35063,897.659,1.0847580723124517
35064,AL,SRSO,897.659,35064,897.659,1.0847580723124517
35068,AL,SRSO,897.659,35068,897.659,1.0847580723124517
35070,AL,SRTV,938.625,35070,938.625,1.1342626160092808
35071,AL,SRSO,897.659,35071,897.659,1.0847580723124517
35072,AL,SRSO,897.659,35072,897.659,1.0847580723124517
35073,AL,SRSO,897.659,35073,897.659,1.0847580723124517
35074,AL,SRSO,897.659,35074,897.659,1.0847580723124517
35077,AL,SRSO,897.659,35077,897.659,1.0847580723124517
35078,AL,SRSO,897.659,35078,897.659,1.0847580723124517
35079,AL,SRSO,897.659,35079,897.659,1.0847580723124517
35080,AL,SRSO,897.659,35080,897.659,1.0847580723124517
35082,AL,SRSO,897.659,35082,897.659,1.0847580723124517
35083,AL,SRSO,897.659,35083,897.659,1.0847580723124517
35085,AL,SRSO,897.659,35085,897.659,1.0847580723124517
35087,AL,SRTV,938.625,35087,938.625,1.1342626160092808
35089,AL,SRSO,897.659,35089,897.659,1.0847580723124517
35091,AL,SRSO,897.659,35091,897.659,1.0847580723124517
35094,AL,SRSO,897.659,35094,897.659,1.0847580723124517
35096,AL,SRSO,897.659,35096,897.659,1.0847580723124517
35097,AL,SRSO,897.659,35097,897.659,1.0847580723124517
35098,AL,SRTV,938.625,35098,938.625,1.1342626160092808
35111,AL,SRSO,897.659,35111,897.659,1.0847580723124517
35112,AL,SRSO,897.659,35112,897.659,1.0847580723124517
35114,AL,SRSO,897.659,35114,897.659,1.0847580723124517
35115,AL,SRSO,897.659,35115,897.659,1.0847580723124517
35116,AL,SRSO,897.659,35116,897.659,1.0847580723124517
35117,AL,SRSO,897.659,35117,897.659,1.0847580723124517
35118,AL,SRSO,897.659,35118,897.659,1.0847580723124517
35119,AL,SRSO,897.659,35119,897.659,1.0847580723124517
35120,AL,SRSO,897.659,35120,897.659,1.0847580723124517
35121,AL,SRSO,897.659,35121,897.659,1.0847580723124517
35123,AL,SRSO,897.659,35123,897.659,1.0847580723124517
35124,AL,SRSO,897.659,35124,897.659,1.0847580723124517
35125,AL,SRSO,897.659,35125,897.659,1.0847580723124517
35126,AL,SRSO,897.659,35126,897.659,1.0847580723124517
35127,AL,SRSO,897.659,35127,897.659,1.0847580723124517
35128,AL,SRSO,897.659,35128,897.659,1.0847580723124517
35130,AL,SRSO,897.659,35130,897.659,1.0847580723124517
35131,AL,SRSO,897.659,35131,897.659,1.0847580723124517
35133,AL,SRSO,897.659,35133,897.659,1.0847580723124517
35135,AL,SRSO,897.659,35135,897.659,1.0847580723124517
35136,AL,SRSO,897.659,35136,897.659,1.0847580723124517
35137,AL,SRSO,897.659,35137,897.659,1.0847580723124517
35139,AL,SRSO,897.659,35139,897.659,1.0847580723124517
35142,AL,SRSO,897.659,35142,897.659,1.0847580723124517
35143,AL,SRSO,897.659,35143,897.659,1.0847580723124517
35144,AL,SRSO,897.659,35144,897.659,1.0847580723124517
35146,AL,SRSO,897.659,35146,897.659,1.0847580723124517
35147,AL,SRSO,897.659,35147,897.659,1.0847580723124517
35148,AL,SRSO,897.659,35148,897.659,1.0847580723124517
35149,AL,SRSO,897.659,35149,897.659,1.0847580723124517
35150,AL,SRSO,897.659,35150,897.659,1.0847580723124517
35151,AL,SRSO,897.659,35151,897.659,1.0847580723124517
35160,AL,SRSO,897.659,35160,897.659,1.0847580723124517
35161,AL,SRSO,897.659,35161,897.659,1.0847580723124517
35171,AL,SRSO,897.659,35171,897.659,1.0847580723124517
35172,AL,SRSO,897.659,35172,897.659,1.0847580723124517
35173,AL,SRSO,897.659,35173,897.659,1.0847580723124517
35175,AL,SRTV,938.625,35175,938.625,1.1342626160092808
35176,AL,SRSO,897.659,35176,897.659,1.0847580723124517
35178,AL,SRSO,897.659,35178,897.659,1.0847580723124517
35179,AL,SRTV,938.625,35179,938.625,1.1342626160092808
35180,AL,SRSO,897.659,35180,897.659,1.0847580723124517
35181,AL,SRSO,897.659,35181,897.659,1.0847580723124517
35182,AL,SRSO,897.659,35182,897.659,1.0847580723124517
35183,AL,SRSO,897.659,35183,897.659,1.0847580723124517
35184,AL,SRSO,897.659,35184,897.659,1.0847580723124517
35185,AL,SRSO,897.659,35185,897.659,1.0847580723124517
35186,AL,SRSO,897.659,35186,897.659,1.0847580723124517
35187,AL,SRSO,897.659,35187,897.659,1.0847580723124517
35188,AL,SRSO,897.659,35188,897.659,1.0847580723124517
35201,AL,SRSO,897.659,35201,897.659,1.0847580723124517
35202,AL,SRSO,897.659,35202,897.659,1.0847580723124517
35203,AL,SRSO,897.659,35203,897.659,1.0847580723124517
35204,AL,SRSO,897.659,35204,897.659,1.0847580723124517
35205,AL,SRSO,897.659,35205,897.659,1.0847580723124517
35206,AL,SRSO,897.659,35206,897.659,1.0847580723124517
35207,AL,SRSO,897.659,35207,897.659,1.0847580723124517
35208,AL,SRSO,897.659,35208,897.659,1.0847580723124517
35209,AL,SRSO,897.659,35209,897.659,1.0847580723124517
35210,AL,SRSO,897.659,35210,897.659,1.0847580723124517
35211,AL,SRSO,897.659,35211,897.659,1.0847580723124517
35212,AL,SRSO,897.659,35212,897.659,1.0847580723124517
35213,AL,SRSO,897.659,35213,897.659,1.0847580723124517
35214,AL,SRSO,897.659,35214,897.659,1.0847580723124517
35215,AL,SRSO,897.659,35215,897.659,1.0847580723124517
35216,AL,SRSO,897.659,35216,897.659,1.0847580723124517
35217,AL,SRSO,897.659,35217,897.659,1.0847580723124517
35218,AL,SRSO,897.659,35218,897.659,1.0847580723124517
35219,AL,SRSO,897.659,35219,897.659,1.0847580723124517
35220,AL,SRSO,897.659,35220,897.659,1.0847580723124517
35221,AL,SRSO,897.659,35221,897.659,1.0847580723124517
35222,AL,SRSO,897.659,35222,897.659,1.0847580723124517
35223,AL,SRSO,897.659,35223,897.659,1.0847580723124517
35224,AL,SRSO,897.659,35224,897.659,1.0847580723124517
35226,AL,SRSO,897.659,35226,897.659,1.0847580723124517
35228,AL,SRSO,897.659,35228,897.659,1.0847580723124517
35229,AL,SRSO,897.659,35229,897.659,1.0847580723124517
35231,AL,SRSO,897.659,35231,897.659,1.0847580723124517
35232,AL,SRSO,897.659,35232,897.659,1.0847580723124517
35233,AL,SRSO,897.659,35233,897.659,1.0847580723124517
35234,AL,SRSO,897.659,35234,897.659,1.0847580723124517
35235,AL,SRSO,897.659,35235,897.659,1.0847580723124517
35236,AL,SRSO,897.659,35236,897.659,1.0847580723124517
35237,AL,SRSO,897.659,35237,897.659,1.0847580723124517
35238,AL,SRSO,897.659,35238,897.659,1.0847580723124517
35242,AL,SRSO,897.659,35242,897.659,1.0847580723124517
35243,AL,SRSO,897.659,35243,897.659,1.0847580723124517
35244,AL,SRSO,897.659,35244,897.659,1.0847580723124517
35246,AL,SRSO,897.659,35246,897.659,1.0847580723124517
35249,AL,SRSO,897.659,35249,897.659,1.0847580723124517
35253,AL,SRSO,897.659,35253,897.659,1.0847580723124517
35254,AL,SRSO,897.659,35254,897.659,1.0847580723124517
35255,AL,SRSO,897.659,35255,897.659,1.0847580723124517
35259,AL,SRSO,897.659,35259,897.659,1.0847580723124517
35260,AL,SRSO,897.659,35260,897.659,1.0847580723124517
35261,AL,SRSO,897.659,35261,897.659,1.0847580723124517
35266,AL,SRSO,897.659,35266,897.659,1.0847580723124517
35282,AL,SRSO,897.659,35282,897.659,1.0847580723124517
35283,AL,SRSO,897.659,35283,897.659,1.0847580723124517
35285,AL,SRSO,897.659,35285,897.659,1.0847580723124517
35287,AL,SRSO,897.659,35287,897.659,1.0847580723124517
35288,AL,SRSO,897.659,35288,897.659,1.0847580723124517
35290,AL,SRSO,897.659,35290,897.659,1.0847580723124517
35291,AL,SRSO,897.659,35291,897.659,1.0847580723124517
35292,AL,SRSO,897.659,35292,897.659,1.0847580723124517
35293,AL,SRSO,897.659,35293,897.659,1.0847580723124517
35294,AL,SRSO,897.659,35294,897.659,1.0847580723124517
35295,AL,SRSO,897.659,35295,897.659,1.0847580723124517
35296,AL,SRSO,897.659,35296,897.659,1.0847580723124517
35297,AL,SRSO,897.659,35297,897.659,1.0847580723124517
35298,AL,SRSO,897.659,35298,897.659,1.0847580723124517
35401,AL,SRSO,897.659,35401,897.659,1.0847580723124517
35402,AL,SRSO,897.659,35402,897.659,1.0847580723124517
35403,AL,SRSO,897.659,35403,897.659,1.0847580723124517
35404,AL,SRSO,897.659,35404,897.659,1.0847580723124517
35405,AL,SRSO,897.659,35405,897.659,1.0847580723124517
35406,AL,SRSO,897.659,35406,897.659,1.0847580723124517
35407,AL,SRSO,897.659,35407,897.659,1.0847580723124517
35440,AL,SRSO,897.659,35440,897.659,1.0847580723124517
35441,AL,SRSO,897.659,35441,897.659,1.0847580723124517
35442,AL,SRSO,897.659,35442,897.659,1.0847580723124517
35443,AL,SRSO,897.659,35443,897.659,1.0847580723124517
35444,AL,SRSO,897.659,35444,897.659,1.0847580723124517
35446,AL,SRSO,897.659,35446,897.659,1.0847580723124517
35447,AL,SRSO,897.659,35447,897.659,1.0847580723124517
35448,AL,SRSO,897.659,35448,897.659,1.0847580723124517
35449,AL,SRSO,897.659,35449,897.659,1.0847580723124517
35452,AL,SRSO,897.659,35452,897.659,1.0847580723124517
35453,AL,SRSO,897.659,35453,897.659,1.0847580723124517
35456,AL,SRSO,897.659,35456,897.659,1.0847580723124517
35457,AL,SRSO,897.659,35457,897.659,1.0847580723124517
35458,AL,SRSO,897.659,35458,897.659,1.0847580723124517
35459,AL,SRSO,897.659,35459,897.659,1.0847580723124517
35460,AL,SRSO,897.659,35460,897.659,1.0847580723124517
35461,AL,SRSO,897.659,35461,897.659,1.0847580723124517
35462,AL,SRSO,897.659,35462,897.659,1.0847580723124517
35463,AL,SRSO,897.659,35463,897.659,1.0847580723124517
35464,AL,SRSO,897.659,35464,897.659,1.0847580723124517
35466,AL,SRSO,897.659,35466,897.659,1.0847580723124517
35468,AL,SRSO,897.659,35468,897.659,1.0847580723124517
35469,AL,SRSO,897.659,35469,897.659,1.0847580723124517
35470,AL,SRSO,897.659,35470,897.659,1.0847580723124517
35471,AL,SRSO,897.659,35471,897.659,1.0847580723124517
35473,AL,SRSO,897.659,35473,897.659,1.0847580723124517
35474,AL,SRSO,897.659,35474,897.659,1.0847580723124517
35475,AL,SRSO,897.659,35475,897.659,1.0847580723124517
35476,AL,SRSO,897.659,35476,897.659,1.0847580723124517
35477,AL,SRSO,897.659,35477,897.659,1.0847580723124517
35478,AL,SRSO,897.659,35478,897.659,1.0847580723124517
35480,AL,SRSO,897.659,35480,897.659,1.0847580723124517
35481,AL,SRSO,897.659,35481,897.659,1.0847580723124517
35482,AL,SRSO,897.659,35482,897.659,1.0847580723124517
35485,AL,SRSO,897.659,35485,897.659,1.0847580723124517
35486,AL,SRSO,897.659,35486,897.659,1.0847580723124517
35487,AL,SRSO,897.659,35487,897.659,1.0847580723124517
35490,AL,SRSO,897.659,35490,897.659,1.0847580723124517
35491,AL,SRSO,897.659,35491,897.659,1.0847580723124517
35501,AL,SRSO,897.659,35501,897.659,1.0847580723124517
35502,AL,SRSO,897.659,35502,897.659,1.0847580723124517
35503,AL,SRSO,897.659,35503,897.659,1.0847580723124517
35504,AL,SRSO,897.659,35504,897.659,1.0847580723124517
35540,AL,SRSO,897.659,35540,897.659,1.0847580723124517
35541,AL,SRSO,897.659,35541,897.659,1.0847580723124517
35542,AL,SRSO,897.659,35542,897.659,1.0847580723124517
35543,AL,SRSO,897.659,35543,897.659,1.0847580723124517
35544,AL,SRSO,897.659,35544,897.659,1.0847580723124517
35545,AL,SRSO,897.659,35545,897.659,1.0847580723124517
35546,AL,SRSO,897.659,35546,897.659,1.0847580723124517
35548,AL,SRSO,897.659,35548,897.659,1.0847580723124517
35549,AL,SRSO,897.659,35549,897.659,1.0847580723124517
35550,AL,SRSO,897.659,35550,897.659,1.0847580723124517
35551,AL,SRSO,897.659,35551,897.659,1.0847580723124517
35552,AL,SRSO,897.659,35552,897.659,1.0847580723124517
35553,AL,SRSO,897.659,35553,897.659,1.0847580723124517
35554,AL,SRSO,897.659,35554,897.659,1.0847580723124517
35555,AL,SRSO,897.659,35555,897.659,1.0847580723124517
35559,AL,SRSO,897.659,35559,897.659,1.0847580723124517
35560,AL,SRSO,897.659,35560,897.659,1.0847580723124517
35563,AL,SRSO,897.659,35563,897.659,1.0847580723124517
35564,AL,SRSO,897.659,35564,897.659,1.0847580723124517
35565,AL,SRSO,897.659,35565,897.659,1.0847580723124517
35570,AL,SRSO,897.659,35570,897.659,1.0847580723124517
35571,AL,SRSO,897.659,35571,897.659,1.0847580723124517
35572,AL,SRSO,897.659,35572,897.659,1.0847580723124517
35573,AL,SRSO,897.659,35573,897.659,1.0847580723124517
35574,AL,SRSO,897.659,35574,897.659,1.0847580723124517
35575,AL,SRSO,897.659,35575,897.659,1.0847580723124517
35576,AL,SRSO,897.659,35576,897.659,1.0847580723124517
35577,AL,SRSO,897.659,35577,897.659,1.0847580723124517
35578,AL,SRSO,897.659,35578,897.659,1.0847580723124517
35579,AL,SRSO,897.659,35579,897.659,1.0847580723124517
35580,AL,SRSO,897.659,35580,897.659,1.0847580723124517
35581,AL,SRSO,897.659,35581,897.659,1.0847580723124517
35582,AL,SRSO,897.659,35582,897.659,1.0847580723124517
35584,AL,SRSO,897.659,35584,897.659,1.0847580723124517
35585,AL,SRSO,897.659,35585,897.659,1.0847580723124517
35586,AL,SRSO,897.659,35586,897.659,1.0847580723124517
35587,AL,SRSO,897.659,35587,897.659,1.0847580723124517
35592,AL,SRSO,897.659,35592,897.659,1.0847580723124517
35593,AL,SRSO,897.659,35593,897.659,1.0847580723124517
35594,AL,SRSO,897.659,35594,897.659,1.0847580723124517
35601,AL,SRTV,938.625,35601,938.625,1.1342626160092808
35602,AL,SRTV,938.625,35602,938.625,1.1342626160092808
35603,AL,SRTV,938.625,35603,938.625,1.1342626160092808
35609,AL,SRTV,938.625,35609,938.625,1.1342626160092808
35610,AL,SRTV,938.625,35610,938.625,1.1342626160092808
35611,AL,SRTV,938.625,35611,938.625,1.1342626160092808
35612,AL,SRTV,938.625,35612,938.625,1.1342626160092808
35613,AL,SRTV,938.625,35613,938.625,1.1342626160092808
35614,AL,SRTV,938.625,35614,938.625,1.1342626160092808
35615,AL,SRTV,938.625,35615,938.625,1.1342626160092808
35616,AL,SRTV,938.625,35616,938.625,1.1342626160092808
35617,AL,SRTV,938.625,35617,938.625,1.1342626160092808
35618,AL,SRTV,938.625,35618,938.625,1.1342626160092808
35619,AL,SRSO,897.659,35619,897.659,1.0847580723124517
35620,AL,SRTV,938.625,35620,938.625,1.1342626160092808
35621,AL,SRTV,938.625,35621,938.625,1.1342626160092808
35622,AL,SRTV,938.625,35622,938.625,1.1342626160092808
35630,AL,SRTV,938.625,35630,938.625,1.1342626160092808
35631,AL,SRTV,938.625,35631,938.625,1.1342626160092808
35632,AL,SRTV,938.625,35632,938.625,1.1342626160092808
35633,AL,SRTV,938.625,35633,938.625,1.1342626160092808
35634,AL,SRTV,938.625,35634,938.625,1.1342626160092808
35640,AL,SRTV,938.625,35640,938.625,1.1342626160092808
35643,AL,SRTV,938.625,35643,938.625,1.1342626160092808
35645,AL,SRTV,938.625,35645,938.625,1.1342626160092808
35646,AL,SRTV,938.625,35646,938.625,1.1342626160092808
35647,AL,SRTV,938.625,35647,938.625,1.1342626160092808
35648,AL,SRTV,938.625,35648,938.625,1.1342626160092808
35649,AL,SRTV,938.625,35649,938.625,1.1342626160092808
35650,AL,SRSO,897.659,35650,897.659,1.0847580723124517
35651,AL,SRTV,938.625,35651,938.625,1.1342626160092808
35652,AL,SRTV,938.625,35652,938.625,1.1342626160092808
35653,AL,SRSO,897.659,35653,897.659,1.0847580723124517
35654,AL,SRSO,897.659,35654,897.659,1.0847580723124517
35660,AL,SRTV,938.625,35660,938.625,1.1342626160092808
35661,AL,SRTV,938.625,35661,938.625,1.1342626160092808
35662,AL,SRTV,938.625,35662,938.625,1.1342626160092808
35670,AL,SRTV,938.625,35670,938.625,1.1342626160092808
35671,AL,SRTV,938.625,35671,938.625,1.1342626160092808
35672,AL,SRTV,938.625,35672,938.625,1.1342626160092808
35673,AL,SRTV,938.625,35673,938.625,1.1342626160092808
35674,AL,SRTV,938.625,35674,938.625,1.1342626160092808
35677,AL,SRTV,938.625,35677,938.625,1.1342626160092808
35699,AL,SRTV,938.625,35699,938.625,1.1342626160092808
35739,AL,SRTV,938.625,35739,938.625,1.1342626160092808
35740,AL,SRTV,938.625,35740,938.625,1.1342626160092808
35741,AL,SRTV,938.625,35741,938.625,1.1342626160092808
35742,AL,SRTV,938.625,35742,938.625,1.1342626160092808
35744,AL,SRTV,938.625,35744,938.625,1.1342626160092808
35745,AL,SRTV,938.625,35745,938.625,1.1342626160092808
35746,AL,SRTV,938.625,35746,938.625,1.1342626160092808
35747,AL,SRTV,938.625,35747,938.625,1.1342626160092808
35748,AL,SRTV,938.625,35748,938.625,1.1342626160092808
35749,AL,SRTV,938.625,35749,938.625,1.1342626160092808
35750,AL,SRTV,938.625,35750,938.625,1.1342626160092808
35751,AL,SRTV,938.625,35751,938.625,1.1342626160092808
35752,AL,SRTV,938.625,35752,938.625,1.1342626160092808
35754,AL,SRTV,938.625,35754,938.625,1.1342626160092808
35755,AL,SRTV,938.625,35755,938.625,1.1342626160092808
35756,AL,SRTV,938.625,35756,938.625,1.1342626160092808
35757,AL,SRTV,938.625,35757,938.625,1.1342626160092808
35758,AL,SRTV,938.625,35758,938.625,1.1342626160092808
35759,AL,SRTV,938.625,35759,938.625,1.1342626160092808
35760,AL,SRTV,938.625,35760,938.625,1.1342626160092808
35761,AL,SRTV,938.625,35761,938.625,1.1342626160092808
35762,AL,SRTV,938.625,35762,938.625,1.1342626160092808
35763,AL,SRTV,938.625,35763,938.625,1.1342626160092808
35764,AL,SRTV,938.625,35764,938.625,1.1342626160092808
35765,AL,SRTV,938.625,35765,938.625,1.1342626160092808
35766,AL,SRTV,938.625,35766,938.625,1.1342626160092808
35767,AL,SRTV,938.625,35767,938.625,1.1342626160092808
35768,AL,SRTV,938.625,35768,938.625,1.1342626160092808
35769,AL,SRTV,938.625,35769,938.625,1.1342626160092808
35771,AL,SRTV,938.625,35771,938.625,1.1342626160092808
35772,AL,SRTV,938.625,35772,938.625,1.1342626160092808
35773,AL,SRTV,938.625,35773,938.625,1.1342626160092808
35774,AL,SRTV,938.625,35774,938.625,1.1342626160092808
35775,AL,SRTV,938.625,35775,938.625,1.1342626160092808
35776,AL,SRTV,938.625,35776,938.625,1.1342626160092808
35801,AL,SRTV,938.625,35801,938.625,1.1342626160092808
35802,AL,SRTV,938.625,35802,938.625,1.1342626160092808
35803,AL,SRTV,938.625,35803,938.625,1.1342626160092808
35804,AL,SRTV,938.625,35804,938.625,1.1342626160092808
35805,AL,SRTV,938.625,35805,938.625,1.1342626160092808
35806,AL,SRTV,938.625,35806,938.625,1.1342626160092808
35807,AL,SRTV,938.625,35807,938.625,1.1342626160092808
35808,AL,SRTV,938.625,35808,938.625,1.1342626160092808
35809,AL,SRTV,938.625,35809,938.625,1.1342626160092808
35810,AL,SRTV,938.625,35810,938.625,1.1342626160092808
35811,AL,SRTV,938.625,35811,938.625,1.1342626160092808
35812,AL,SRTV,938.625,35812,938.625,1.1342626160092808
35813,AL,SRTV,938.625,35813,938.625,1.1342626160092808
35814,AL,SRTV,938.625,35814,938.625,1.1342626160092808
35815,AL,SRTV,938.625,35815,938.625,1.1342626160092808
35816,AL,SRTV,938.625,35816,938.625,1.1342626160092808
35824,AL,SRTV,938.625,35824,938.625,1.1342626160092808
35893,AL,SRTV,938.625,35893,938.625,1.1342626160092808
35894,AL,SRTV,938.625,35894,938.625,1.1342626160092808
35895,AL,SRTV,938.625,35895,938.625,1.1342626160092808
35896,AL,SRTV,938.625,35896,938.625,1.1342626160092808
35897,AL,SRTV,938.625,35897,938.625,1.1342626160092808
35898,AL,SRTV,938.625,35898,938.625,1.1342626160092808
35899,AL,SRTV,938.625,35899,938.625,1.1342626160092808
35901,AL,SRSO,897.659,35901,897.659,1.0847580723124517
35902,AL,SRSO,897.659,35902,897.659,1.0847580723124517
35903,AL,SRSO,897.659,35903,897.659,1.0847580723124517
35904,AL,SRSO,897.659,35904,897.659,1.0847580723124517
35905,AL,SRSO,897.659,35905,897.659,1.0847580723124517
35906,AL,SRSO,897.659,35906,897.659,1.0847580723124517
35907,AL,SRSO,897.659,35907,897.659,1.0847580723124517
35950,AL,SRTV,938.625,35950,938.625,1.1342626160092808
35951,AL,SRTV,938.625,35951,938.625,1.1342626160092808
35952,AL,SRSO,897.659,35952,897.659,1.0847580723124517
35953,AL,SRSO,897.659,35953,897.659,1.0847580723124517
35954,AL,SRSO,897.659,35954,897.659,1.0847580723124517
35956,AL,SRSO,897.659,35956,897.659,1.0847580723124517
35957,AL,SRSO,897.659,35957,897.659,1.0847580723124517
35958,AL,SRTV,938.625,35958,938.625,1.1342626160092808
35959,AL,SRTV,938.625,35959,938.625,1.1342626160092808
35960,AL,SRSO,897.659,35960,897.659,1.0847580723124517
35961,AL,SRSO,897.659,35961,897.659,1.0847580723124517
35962,AL,SRSO,897.659,35962,897.659,1.0847580723124517
35963,AL,SRTV,938.625,35963,938.625,1.1342626160092808
35964,AL,SRTV,938.625,35964,938.625,1.1342626160092808
35966,AL,SRTV,938.625,35966,938.625,1.1342626160092808
35967,AL,SRTV,938.625,35967,938.625,1.1342626160092808
35968,AL,SRTV,938.625,35968,938.625,1.1342626160092808
35971,AL,SRTV,938.625,35971,938.625,1.1342626160092808
35972,AL,SRSO,897.659,35972,897.659,1.0847580723124517
35973,AL,SRTV,938.625,35973,938.625,1.1342626160092808
35974,AL,SRTV,938.625,35974,938.625,1.1342626160092808
35975,AL,SRTV,938.625,35975,938.625,1.1342626160092808
35976,AL,SRSO,897.659,35976,897.659,1.0847580723124517
35978,AL,SRTV,938.625,35978,938.625,1.1342626160092808
35979,AL,SRTV,938.625,35979,938.625,1.1342626160092808
35980,AL,SRSO,897.659,35980,897.659,1.0847580723124517
35981,AL,SRTV,938.625,35981,938.625,1.1342626160092808
35983,AL,SRSO,897.659,35983,897.659,1.0847580723124517
35984,AL,SRTV,938.625,35984,938.625,1.1342626160092808
35986,AL,SRTV,938.625,35986,938.625,1.1342626160092808
35987,AL,SRSO,897.659,35987,897.659,1.0847580723124517
35988,AL,SRTV,938.625,35988,938.625,1.1342626160092808
35989,AL,SRTV,938.625,35989,938.625,1.1342626160092808
35990,AL,SRSO,897.659,35990,897.659,1.0847580723124517
36003,AL,SRSO,897.659,36003,897.659,1.0847580723124517
36005,AL,SRSO,897.659,36005,897.659,1.0847580723124517
36006,AL,SRSO,897.659,36006,897.659,1.0847580723124517
36008,AL,SRSO,897.659,36008,897.659,1.0847580723124517
36009,AL,SRSO,897.659,36009,897.659,1.0847580723124517
